wavenumber,intensity
1858.0,114.4100
1858.8,110.4800
1859.7,128.3500
1860.5,143.5200
1861.4,67.6800
1862.3,105.6100
1863.1,68.7800
1864.0,95.8300
1864.9,88.1800
1865.7,63.1100
1866.6,108.5800
1867.4,63.2700
1868.3,46.3500
1869.2,49.6300
1870.0,53.8300
1870.9,50.6700
1871.7,77.0400
1872.6,84.0600
1873.5,35.5600
1874.3,75.9100
1875.2,63.4600
1876.0,72.3500
1876.9,71.9600
1877.7,80.8700
1878.6,74.8900
1879.5,105.2900
1880.3,112.4100
1881.2,82.1100
1882.0,99.5100
1882.9,94.4500
1883.7,73.4100
1884.6,65.4800
1885.4,104.5800
1886.3,116.4500
1887.2,108.5300
1888.0,77.9300
1888.8,67.1100
1889.7,108.3300
1890.6,134.4800
1891.4,63.9000
1892.3,61.5600
1893.1,83.9400
1894.0,104.4600
1894.8,81.1700
1895.7,71.1900
1896.5,50.6700
1897.4,42.5400
1898.2,106.2500
1899.1,86.6500
1899.9,115.9800
