wavenumber,intensity
2072.8,106.4670
2074.5,123.4690
2076.1,136.9580
2077.8,139.5720
2079.5,73.9370
2081.1,114.9480
2082.8,140.7400
2084.5,167.0280
2086.1,134.4750
2087.8,138.4270
2089.5,171.0120
2091.1,174.0550
2092.8,82.8890
2094.4,99.4700
2096.1,107.8800
2097.7,161.6720
2099.4,117.8430
2101.0,123.8230
2102.6,137.9750
2104.3,114.2360
2105.9,162.4050
2107.6,22.9020
2109.2,208.8030
2110.8,215.2200
2112.5,215.3850
2114.1,182.4600
2115.7,230.0080
2117.3,177.8930
2119.0,221.0790
2120.6,188.4220
2122.2,210.4760
2123.8,157.3160
2125.4,143.9600
2127.1,194.2800
2129.9,226.8680
2132.7,199.5710
2135.5,77.6510
2138.3,166.7930
2141.0,288.3530
2143.8,195.5420
2146.6,153.7170
2149.4,300.7980
2152.1,252.2800
2154.9,183.2170
2157.7,315.3450
2160.4,345.3210
2163.2,253.3090
2165.9,287.5830
2168.7,202.2000
2171.4,236.2610
2174.2,272.5810
2177.0,239.1940
2179.7,245.2080
2182.5,255.1430
2185.2,236.6230
2187.9,153.8930
2190.7,237.0320
2193.4,200.9450
2196.2,173.3030
2198.9,185.9410
2201.6,214.1380
2204.4,226.0740
2207.1,202.4880
2209.8,154.3280
2212.6,283.8200
2215.3,229.5540
2218.0,240.0230
2220.7,183.3180
2223.5,278.8570
2226.2,279.7100
2228.9,208.4770
2231.6,217.4240
2234.3,188.4460
2237.0,224.6820
2239.7,181.0120
2242.4,127.9390
2245.1,238.0840
2247.8,194.8720
2250.6,219.3570
2253.3,277.9650
2255.9,172.1070
2258.6,126.5070
2261.3,138.4330
2264.0,95.4940
2266.7,96.1680
2269.4,46.9040
2272.1,73.7010
2274.8,65.4180
2277.5,104.8630
2280.1,3.9640
2282.8,99.3260
2285.5,73.9020
2288.2,83.9030
2290.8,49.9190
2293.5,136.6190
2296.2,101.6720
2298.8,84.4850
2301.5,94.6600
2304.2,84.0460
2306.8,147.3910
2309.5,94.1210
2312.2,93.9320
2314.8,105.9980
2317.5,133.7900
2320.1,111.7420
2322.8,93.4780
2325.4,111.3420
2328.1,54.0330
2330.7,166.9550
2333.3,113.3220
2336.0,166.1190
2338.6,219.2170
2341.2,224.1760
2343.9,281.6070
2346.5,246.2570
2349.1,264.8310
2351.8,243.3590
2354.4,200.2670
2357.0,179.2980
2359.6,141.7130
2362.3,152.5950
2364.9,191.3200
2367.5,203.6880
2370.1,176.1530
2372.7,147.9210
2375.3,88.6820
2377.9,117.7260
2380.5,36.5620
2383.1,99.9100
2385.7,61.1570
2388.3,72.9730
2390.9,61.4190
2393.5,74.8950
2396.1,63.5700
2398.7,50.7520
2401.3,56.6850
2403.9,55.1420
2406.5,30.6500
2409.0,68.5210
2411.6,54.7240
2414.2,72.8930
2416.8,89.6530
2419.3,69.2500
2421.9,92.2380
2424.5,111.2310
2427.1,82.0330
2429.6,95.1490
2432.2,105.6620
2434.7,126.8240
2437.3,161.9460
2439.9,165.2840
2442.4,184.5040
2445.0,173.0280
2447.5,228.1220
2450.1,220.9650
2452.6,231.4210
2455.2,284.8410
2457.7,190.8440
2460.2,190.4710
2462.8,134.9300
2465.3,177.8460
2467.8,128.3820
2470.4,138.3300
2472.9,99.5340
2475.4,97.0020
2478.0,104.3700
2480.5,95.2390
2483.0,100.3980
2485.5,141.6810
2488.0,127.5960
2490.6,124.5450
2493.1,113.2340
2495.6,102.9870
2498.1,102.1740
2500.6,115.3170
2503.1,151.8770
2505.6,146.7460
2508.1,158.9020
2510.6,192.5930
2513.1,112.9800
2515.6,155.3170
2518.1,155.3790
2520.6,204.3160
2523.0,239.0020
2525.5,260.3790
2528.0,230.5210
2530.5,174.3180
2533.0,153.1760
2535.4,141.5350
2537.9,129.9360
2540.4,142.0610
2542.9,115.6570
2545.3,130.8700
2547.8,139.1500
2550.3,154.0550
2552.7,105.7990
2555.2,182.0170
2557.6,136.0890
2560.1,174.9530
2562.5,200.0470
2565.0,206.9890
2567.4,279.7590
2569.9,284.2120
2572.3,321.8850
2574.8,382.9100
2577.2,368.6730
2579.6,364.3290
2582.1,351.9990
2584.5,323.1420
2586.9,418.9860
2589.4,420.1860
2591.8,451.1630
2594.2,531.8570
2596.6,577.9300
2599.0,607.7300
2601.5,636.2720
2603.9,630.1270
2606.3,541.5100
2608.7,550.3890
2611.1,485.4700
2613.5,418.8170
2615.9,420.0920
2618.3,437.2150
2620.7,495.0470
2623.1,531.0220
2625.5,933.8500
2627.9,909.3450
2630.3,1497.3210
2632.7,1616.6090
2635.0,627.1480
2637.4,433.3380
2639.8,431.6140
2642.2,428.4470
2644.6,534.8490
2646.9,587.0310
2649.3,802.4330
2651.7,916.3670
2654.0,1462.0110
2656.4,1812.9130
2658.8,2679.9840
2661.1,3308.6150
2663.5,3178.2470
2665.8,2487.8660
2668.2,1727.9030
2670.5,1447.7950
2672.9,1129.4740
2675.2,993.6120
2677.6,964.5600
2679.9,990.2550
2682.3,1169.3590
2684.6,1370.6400
2686.9,1386.5770
2689.3,1356.3680
2691.6,1595.4120
2693.9,1746.2020
2696.3,1869.8530
2698.6,1484.4510
2700.9,832.0840
2703.2,691.8080
2705.5,539.2910
2707.8,477.0180
2710.2,367.2750
2712.5,384.9030
2714.8,321.4190
2717.1,301.8240
2719.4,258.9140
2721.7,277.9370
2724.0,252.2350
2726.3,272.0690
2728.6,243.0320
2730.9,244.1690
2733.1,275.0130
2735.4,188.9020
2737.7,273.5340
2740.0,210.1860
2742.3,182.9750
2744.6,225.4030
2746.8,215.7910
2749.1,228.7560
2751.4,234.5510
2753.6,267.8530
2755.9,289.7170
2758.2,306.8150
2760.4,311.7640
2762.7,332.3170
2764.9,303.1800
2767.2,397.8930
2769.5,355.0350
2771.7,387.8660
2774.0,392.4600
2776.2,381.3790
2778.4,445.4530
2780.7,447.8560
2782.9,528.6930
2785.2,556.2170
2787.4,637.9640
2789.6,681.4670
2791.8,853.6800
2794.1,975.5040
2796.3,1142.3500
2798.5,1341.6630
2800.7,1033.7100
2803.0,935.3500
2805.2,955.3960
2807.4,988.8760
2809.6,1024.3540
2811.8,1149.9000
2814.0,1315.2500
2816.2,1407.2660
