wavenumber,intensity
1679.5,974.3700
1680.4,946.7600
1681.4,906.5600
1682.3,936.3600
1683.2,938.8900
1684.1,810.5900
1685.1,847.7600
1686.0,759.1000
1686.9,711.0400
1687.8,717.0400
1688.8,627.2400
1689.7,685.1900
1690.6,581.7800
1691.5,533.2800
1692.5,459.3300
1693.4,490.4500
1694.3,376.7200
1695.2,412.2800
1696.2,382.8000
1697.1,289.5900
1698.0,284.6600
1698.9,262.4500
1699.9,232.6800
1700.8,159.2300
1701.7,169.6200
1702.6,99.3900
1703.5,133.5400
1704.5,71.1100
1705.4,111.0700
1706.3,104.9400
1707.2,94.9700
1708.2,52.3600
1709.1,14.5200
1710.0,98.7700
1710.9,49.3800
1711.8,57.6600
1712.8,26.3200
1713.7,34.2800
1714.6,36.1200
1715.5,12.7000
1716.4,36.4500
1717.3,0.0000
1718.2,25.5200
1719.2,45.9300
1720.1,11.0700
1721.0,0.0000
1721.9,2.9200
1722.8,53.7500
1723.7,0.0000
1724.7,2.0800
1725.6,17.4900
1726.5,0.0000
1727.4,0.0000
1728.3,3.5200
1729.2,0.0000
1730.1,0.0000
1731.0,0.0000
1731.9,46.6100
1732.8,0.0000
1733.8,20.6600
1734.7,0.3900
1735.6,0.0000
1736.5,34.9500
1737.4,11.7000
1738.3,0.0000
1739.2,3.8400
1740.1,12.2500
1741.0,8.8600
1741.9,8.5800
1742.8,23.2200
1743.8,15.0100
1744.7,9.9000
1745.6,63.1500
1746.5,25.6300
1747.4,43.3600
1748.3,40.5100
1749.2,1.9500
1750.1,20.4000
1751.0,50.7700
1751.9,0.0000
1752.8,0.0000
1753.7,18.8300
1754.6,27.9000
1755.5,0.0000
1756.4,0.0000
1757.3,21.0000
1758.2,29.7700
1759.1,0.0000
1760.0,0.0000
1760.9,23.2900
1761.8,16.3100
1762.7,12.5100
1763.6,2.2400
1764.5,0.0000
1765.4,33.2900
1766.3,18.1400
1767.2,15.0800
1768.1,15.2300
1769.0,14.5600
1769.9,0.0000
1770.8,90.0400
1771.7,38.6900
1772.6,0.0000
1773.5,11.2800
1774.4,41.1000
1775.3,55.4500
1776.2,26.4800
1777.1,3.9800
1778.0,15.8200
1778.9,0.0000
1779.8,30.3200
1780.6,5.0200
1781.5,0.0000
1782.4,0.0000
1783.3,0.0000
1784.2,51.0300
1785.1,49.5000
1786.0,41.3400
1786.9,9.1400
1787.8,20.7900
1788.7,0.0000
1789.6,3.1700
1790.5,0.0000
1791.3,23.0100
1792.2,0.0000
1793.1,19.8300
1794.0,24.8700
1794.9,61.6800
1795.8,55.8800
1796.7,2.3000
1797.5,38.3400
1798.4,38.3300
1799.3,61.8600
1800.2,67.7500
1801.1,0.0000
1802.0,15.8100
1802.9,57.4500
1803.8,55.2300
1804.6,11.5300
1805.5,75.3000
