Pixel,Wavelength,Wavenumber,Processed
894,873.74,1294.00,1032.89
895,873.82,1295.00,985.85
896,873.90,1296.00,975.21
897,873.97,1297.00,947.88
898,874.05,1298.00,893.78
899,874.13,1299.00,894.76
900,874.20,1300.00,873.05
901,874.28,1301.00,858.64
902,874.36,1302.00,832.33
903,874.43,1303.00,846.89
904,874.51,1304.00,881.05
905,874.58,1305.00,941.72
906,874.66,1306.00,962.77
907,874.74,1307.00,1159.19
908,874.81,1308.00,1142.70
909,874.89,1309.00,1245.44
910,874.97,1310.00,1351.49
911,875.04,1311.00,1432.36
912,875.12,1312.00,1553.14
913,875.20,1313.00,1656.27
914,875.27,1314.00,1785.99
915,875.35,1315.00,1904.03
