Pixel,Wavelength,Wavenumber,Processed
795,866.25,1195.00,31.31
796,866.33,1196.00,25.67
797,866.40,1197.00,24.84
798,866.48,1198.00,31.34
799,866.55,1199.00,21.45
800,866.63,1200.00,22.78
801,866.70,1201.00,20.00
802,866.78,1202.00,19.18
803,866.85,1203.00,20.78
804,866.93,1204.00,15.34
805,867.00,1205.00,25.56
806,867.08,1206.00,24.76
807,867.15,1207.00,33.46
808,867.23,1208.00,50.52
809,867.30,1209.00,58.45
810,867.38,1210.00,92.95
811,867.45,1211.00,73.88
812,867.53,1212.00,90.23
813,867.60,1213.00,102.23
814,867.68,1214.00,114.11
815,867.75,1215.00,132.06
816,867.83,1216.00,131.33
817,867.90,1217.00,142.83
818,867.98,1218.00,138.39
819,868.06,1219.00,141.36
820,868.13,1220.00,150.50
821,868.21,1221.00,175.13
822,868.28,1222.00,166.42
823,868.36,1223.00,194.31
824,868.43,1224.00,196.62
825,868.51,1225.00,243.81
826,868.58,1226.00,242.38
827,868.66,1227.00,250.02
828,868.73,1228.00,275.75
829,868.81,1229.00,284.79
830,868.89,1230.00,291.92
831,868.96,1231.00,275.39
832,869.04,1232.00,342.06
833,869.11,1233.00,323.78
834,869.19,1234.00,372.41
835,869.26,1235.00,429.72
836,869.34,1236.00,430.44
837,869.41,1237.00,500.90
838,869.49,1238.00,521.33
839,869.57,1239.00,595.21
840,869.64,1240.00,657.73
841,869.72,1241.00,697.30
842,869.79,1242.00,783.70
843,869.87,1243.00,843.88
844,869.94,1244.00,896.47
845,870.02,1245.00,904.32
846,870.09,1246.00,984.31
847,870.17,1247.00,1065.83
848,870.25,1248.00,1168.39
849,870.32,1249.00,1199.07
850,870.40,1250.00,1312.00
851,870.47,1251.00,1296.53
852,870.55,1252.00,1382.53
853,870.63,1253.00,1391.72
854,870.70,1254.00,1448.37
855,870.78,1255.00,1487.01
856,870.85,1256.00,1457.62
857,870.93,1257.00,1438.13
858,871.00,1258.00,1393.84
859,871.08,1259.00,1370.10
860,871.16,1260.00,1404.09
